[[0.6292517 0.3707483]]
[[1.05039567e-09 9.99999999e-01]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.16604378489076044,0.1953125,16,0,0,
0.08823797839022984,0.1015625,16,0,0,
0.6280162470462348,0.421875,16,0,0,
0.7858907196261687,0.21875,16,0,0,
0.7325777257452403,0.2734375,16,0,0,
0.02477540705474346,0.0078125,16,0,0,
0.11393642174897256,0.125,16,0,0,
0.16260483944338688,0.171875,16,0,0,
0.7527881089109094,0.265625,16,0,0,
0.8083803935771993,0.0859375,16,0,0,
0.55354418839906,0.46875,16,0,0,
0.33020772501136153,0.375,16,0,0,
0.6704634074592266,0.3046875,16,0,0,
0.43725377331281345,0.4609375,16,0,0,
0.4016377730267071,0.3828125,16,0,0,
0.9814673580062471,0.0,16,1,0,
0.4955413669601971,0.4609375,16,0,0,
0.8509773008451997,0.171875,16,0,0,
0.2961551578035405,0.328125,16,0,0,
0.37647639924917176,0.40625,16,0,0,
0.8000531760328886,0.1484375,16,0,0,
0.12902273551317844,0.125,16,0,0,
0.9813984199666163,0.0,16,1,0,
0.7344318806744398,0.328125,16,0,0,
0.3275082410801097,0.328125,16,0,0,
0.10830565876564957,0.078125,16,0,0,
0.1055338361891236,0.09375,16,0,0,
0.8010719610014451,0.1484375,16,0,0,
0.3841833854138075,0.359375,16,0,0,
0.7428956688893463,0.15625,16,0,0,
0.1485539543788449,0.1328125,16,0,0,
0.3398619866710083,0.3828125,16,0,0,
0.281160414373231,0.21875,16,0,0,
0.12408038730338411,0.109375,16,0,0,
0.8758649899036998,0.0546875,16,0,0,
0.9936983269181641,0.0,16,1,0,
0.1356590862756233,0.1171875,16,0,0,
0.7534992270474077,0.28125,16,0,0,
0.3840490567506155,0.4453125,16,0,0,
0.027953707512468062,0.0546875,16,0,0,
0.15394032811100233,0.2109375,16,0,0,
0.41281727763514564,0.421875,16,0,0,
0.34516590431969796,0.4140625,16,0,0,
0.37065575503311354,0.3515625,16,0,0,
0.6878776532464427,0.4453125,16,0,0,
0.7623761223948047,0.203125,16,0,0,
0.7970586838382384,0.0703125,16,0,0,
0.32545878481352564,0.3046875,16,0,0,
0.4744755891144605,0.3984375,16,0,0,
0.7188220346735535,0.375,16,0,0,
0.19670178754026368,0.171875,16,0,0,
0.5741077853432298,0.4609375,16,0,0,
0.24818253036074012,0.234375,16,0,0,
0.5555245706239152,0.4453125,16,0,0,
0.43794692356145515,0.3984375,16,0,0,
0.7899940336900454,0.03125,16,0,0,
0.2948049862123526,0.2734375,16,0,0,
0.8988268753700677,0.03125,16,0,0,
0.2746248932460825,0.1796875,16,0,0,
0.736513076010827,0.25,16,0,0,
0.8426867379826324,0.1796875,16,0,0,
0.06947931385599349,0.078125,16,0,0,
0.08098288178413415,0.0703125,16,0,0,
0.9118487782005514,0.0,16,1,0,
0.6562433248461982,0.390625,16,0,0,
0.7095259827651905,0.171875,16,0,0,
0.9969662083845993,0.0,16,1,0,
0.28020402997508775,0.3515625,16,0,0,
0.7058028450768248,0.265625,16,0,0,
0.687718777905983,0.4453125,16,0,0,
0.929271245726428,0.0,16,1,0,
0.41264791878005236,0.4140625,16,0,0,
0.17733200477725075,0.1484375,16,0,0,
0.4047270633787816,0.4140625,16,0,0,
0.5908926068953364,0.453125,16,0,0,
0.793893844637464,0.0859375,16,0,0,
0.623027990443143,0.3515625,16,0,0,
0.843804285196792,0.015625,16,0,0,
0.8573753846903416,0.0,16,1,0,
0.2408481590414796,0.21875,16,0,0,
0.02130999527816113,0.03125,16,0,0,
0.06252340532155065,0.078125,16,0,0,
0.05046365228412775,0.0625,16,0,0,
0.37314305078262766,0.3203125,16,0,0,
0.8710785517385216,0.109375,16,0,0,
0.5446662692767684,0.4609375,16,0,0,
0.7749885885463124,0.09375,16,0,0,
0.36912191862315336,0.3671875,16,0,0,
0.28478934016913426,0.3359375,16,0,0,
0.7132048482722423,0.296875,16,0,0,
0.5941411827900702,0.4609375,16,0,0,
0.2610946990613924,0.2734375,16,0,0,
0.8652397202429979,0.0,16,1,0,
0.42208187675193465,0.4609375,16,0,0,
0.8877201038232646,0.125,16,0,0,
0.2602219508721121,0.2578125,16,0,0,
0.4212975767542195,0.4296875,16,0,0,
0.577979725815246,0.4453125,16,0,0,
0.7212134108784221,0.234375,16,0,0,
0.874333376277339,0.046875,16,0,0,
0.5870797509537984,0.421875,16,0,0,
0.16160914232421797,0.1484375,16,0,0,
0.38601804626420844,0.390625,16,0,0,
0.42816697849930296,0.4453125,16,0,0,
0.05211370107090618,0.078125,16,0,0,
0.6295905158296142,0.4609375,16,0,0,
0.06650139684605594,0.0625,16,0,0,
0.6189163592804813,0.4765625,16,0,0,
0.0322682592652388,0.0546875,16,0,0,
0.8659416501008733,0.0703125,16,0,0,
0.6319970979231775,0.4609375,16,0,0,
0.16630452629619252,0.1875,16,0,0,
0.2893378512484074,0.3984375,16,0,0,
0.3888304596126305,0.359375,16,0,0,
0.8020438110612141,0.078125,16,0,0,
0.043448170386160334,0.03125,16,0,0,
0.7589893937118446,0.140625,16,0,0,
0.17008328300750786,0.171875,16,0,0,
0.19791796995723077,0.171875,16,0,0,
0.5865810754929488,0.4453125,16,0,0,
0.2882307039049774,0.2890625,16,0,0,
0.8340484410692396,0.0,16,1,0,
0.7124740026654258,0.4453125,16,0,0,
0.7403089722667033,0.109375,16,0,0,
0.7222837457840622,0.375,16,0,0,
0.43026106939865827,0.390625,16,0,0,
0.48313661881498593,0.4140625,16,0,0,
0.522627854555255,0.4609375,16,0,0,
