[[0.53401361 0.4659864 ]]
[[7.96655735e-12 1.00000000e+00]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.5906333068439523,0.4375,16,0,0,
0.8337662698432484,0.0,16,1,0,
0.3846246950133061,0.4453125,16,0,0,
0.6818931779827354,0.390625,16,0,0,
0.9667917679246807,0.96875,1,0,0,
0.0679758043441403,0.0234375,16,0,0,
0.9580615210926038,0.9609375,1,0,0,
0.9321763933212479,0.9453125,1,0,0,
0.19347764877156748,0.3125,16,0,0,
0.5924339817851298,0.1328125,16,0,0,
0.7530219457096121,0.0,16,1,0,
0.8474677244334867,0.0,16,1,0,
0.925650647072457,0.9453125,1,0,0,
0.8434702974349146,0.0,16,1,0,
0.8767414684129563,0.0,16,1,0,
0.005894115803863009,0.0,16,1,0,
0.3690861441529505,0.46875,16,0,0,
0.2747415505362044,0.3046875,16,0,0,
0.5352228966548959,0.40625,16,0,0,
0.9748548257543278,0.0,16,1,0,
0.04979271727541623,0.0390625,16,0,0,
0.46919596034407673,0.421875,16,0,0,
0.6312442618739585,0.2578125,16,0,0,
0.5185603068472624,0.4375,16,0,0,
0.07272426124751263,0.046875,16,0,0,
0.45495433924580964,0.4765625,16,0,0,
0.8872283261927856,0.0,16,1,0,
0.12293255681070214,0.1015625,16,0,0,
0.13465342181936701,0.15625,16,0,0,
0.15598732885912114,0.15625,16,0,0,
0.5131178326192166,0.453125,16,0,0,
0.4766329878471546,0.421875,16,0,0,
0.9198958038776447,0.0,16,1,0,
0.32518262436082457,0.3984375,16,0,0,
0.0873685752989184,0.109375,16,0,0,
0.04807429900661486,0.0390625,16,0,0,
0.9175074991261725,0.0,16,1,0,
0.20498342149427196,0.1796875,16,0,0,
0.8697452324680891,0.0,16,1,0,
0.5626292066970308,0.4140625,16,0,0,
0.01452431820638922,0.0078125,16,0,0,
0.8807097440202538,0.0,16,1,0,
0.13312503228069383,0.1484375,16,0,0,
0.7653709675656356,0.0,16,1,0,
0.2593547395475042,0.3125,16,0,0,
0.36213592937460337,0.421875,16,0,0,
0.5479157140078055,0.2890625,16,0,0,
0.8828449770231239,0.0,16,1,0,
0.2679564667723707,0.3984375,16,0,0,
0.6265267281553669,0.0703125,16,0,0,
0.5161075586211278,0.4296875,16,0,0,
0.7227391638080468,0.0703125,16,0,0,
0.3920436380242417,0.421875,16,0,0,
0.788013652791718,0.0234375,16,0,0,
0.2808341237370411,0.296875,16,0,0,
0.05500687507389279,0.046875,16,0,0,
0.35530042604721734,0.4375,16,0,0,
0.23813048269978343,0.296875,16,0,0,
0.7337601766386354,0.2109375,16,0,0,
0.4881101347988511,0.4140625,16,0,0,
0.14869592607601134,0.15625,16,0,0,
0.22967455587989738,0.3515625,16,0,0,
0.7038239814281142,0.0546875,16,0,0,
0.9528308771247809,0.953125,1,0,0,
0.5200203486942762,0.4296875,16,0,0,
0.2732911038437922,0.296875,16,0,0,
0.8187326307618515,0.0,16,1,0,
0.21206761345248937,0.1953125,16,0,0,
0.8998995789076782,0.0,16,1,0,
0.9069612903321834,0.9609375,1,0,0,
0.09351991145560723,0.0625,16,0,0,
0.607770683309125,0.046875,16,0,0,
0.5368976485904772,0.4140625,16,0,0,
0.43319466654593053,0.4296875,16,0,0,
0.08490973435965177,0.0703125,16,0,0,
0.3271509374285615,0.3203125,16,0,0,
0.045769455010215565,0.0703125,16,0,0,
0.2602205246431686,0.28125,16,0,0,
0.47606802017670036,0.40625,16,0,0,
0.4252335267821292,0.4140625,16,0,0,
0.8686134239917935,0.8828125,1,0,0,
0.6404086635471529,0.3203125,16,0,0,
0.03672128544950237,0.046875,16,0,0,
0.46249788529243263,0.421875,16,0,0,
0.4558355241712039,0.4296875,16,0,0,
0.8257451815906474,0.0,16,1,0,
0.9093942095316461,0.921875,1,0,0,
0.44602730411191727,0.3984375,16,0,0,
0.16938488448254885,0.15625,16,0,0,
0.5205169527630156,0.3984375,16,0,0,
0.5369415069495509,0.40625,16,0,0,
0.3566751689828237,0.4375,16,0,0,
0.9581862933471857,0.9765625,1,0,0,
0.05575065613592667,0.046875,16,0,0,
0.37887995754499615,0.3046875,16,0,0,
0.12794351458722686,0.0546875,16,0,0,
0.029979453680933577,0.015625,16,0,0,
0.7685410786506336,0.0,16,1,0,
0.6519240467448152,0.203125,16,0,0,
0.9692908941763221,0.96875,1,0,0,
0.39341601597749865,0.453125,16,0,0,
0.9202513062191899,0.921875,1,0,0,
0.6572470677423587,0.203125,16,0,0,
0.18354824196591435,0.2265625,16,0,0,
0.09485628763684661,0.078125,16,0,0,
0.10330314566212462,0.1328125,16,0,0,
0.579337901147212,0.1015625,16,0,0,
0.2790817904551074,0.3046875,16,0,0,
0.778936804922149,0.0703125,16,0,0,
0.4694116370267548,0.453125,16,0,0,
0.003660280309308983,0.0,16,1,0,
0.6339836741568982,0.09375,16,0,0,
0.6863617750682971,0.0625,16,0,0,
0.6586114429897453,0.1953125,16,0,0,
0.6753780586771466,0.15625,16,0,0,
0.17720564388554727,0.265625,16,0,0,
0.5886225187241172,0.4140625,16,0,0,
0.8237877113343999,0.0,16,1,0,
0.695444235987611,0.21875,16,0,0,
0.1214365061802638,0.109375,16,0,0,
0.8253046027713962,0.0,16,1,0,
0.38823673175444495,0.3984375,16,0,0,
0.19955329275621225,0.140625,16,0,0,
0.16330720336731297,0.171875,16,0,0,
0.11961583416529531,0.1484375,16,0,0,
0.6555202964404119,0.078125,16,0,0,
0.6058181668159461,0.1953125,16,0,0,
0.17843390859663633,0.21875,16,0,0,
