[[0.87414966 0.12585034]]
[[2.18743974e-11 1.00000000e+00]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.7445735824383249,0.6484375,16,0,0,
0.10254135806177134,0.15625,16,0,0,
0.7048147501856893,0.6484375,16,0,0,
0.04873823324333182,0.0546875,16,0,0,
0.6230677303470854,0.5859375,16,0,0,
0.3620996831508845,0.390625,16,0,0,
0.5069702268859178,0.546875,16,0,0,
0.020900570682956032,0.0078125,16,0,0,
0.99229666346833,1.0,16,0,1,
0.716524907081099,0.6640625,16,0,0,
0.12614811072045307,0.109375,16,0,0,
0.38988101433358924,0.359375,16,0,0,
0.587379898859675,0.546875,16,0,0,
0.17936304496530864,0.1640625,16,0,0,
0.15247773703562972,0.1640625,16,0,0,
0.14554228722371954,0.15625,16,0,0,
0.8475592210268611,0.703125,16,0,0,
0.7962927006425415,0.6796875,16,0,0,
0.7098524525679706,0.6796875,16,0,0,
0.25586897879966475,0.25,16,0,0,
0.18795724870365782,0.2109375,16,0,0,
0.21438130538956457,0.1796875,16,0,0,
0.2680352630393794,0.2890625,16,0,0,
0.792380134722318,0.6875,16,0,0,
0.48747374854030157,0.46875,16,0,0,
0.23826476904015115,0.3046875,16,0,0,
0.6596428158853441,0.671875,16,0,0,
0.8113502157633289,0.671875,16,0,0,
0.7813593321132217,0.7265625,16,0,0,
0.42244529359539573,0.375,16,0,0,
0.03397426924034763,0.0390625,16,0,0,
0.27879765512349475,0.25,16,0,0,
0.701629636823406,0.6953125,16,0,0,
0.7903598025359235,0.7109375,16,0,0,
0.8516073876306781,0.6953125,16,0,0,
0.10345141260829527,0.125,16,0,0,
0.2682930603479532,0.25,16,0,0,
0.31635011317340767,0.2734375,16,0,0,
0.9112511470248837,0.6875,16,0,0,
0.48576689334658296,0.4609375,16,0,0,
0.5895325966516841,0.6171875,16,0,0,
0.17178762233822875,0.1484375,16,0,0,
0.2356921918417052,0.265625,16,0,0,
0.2041275024675847,0.234375,16,0,0,
0.003489526331521331,0.0078125,16,0,0,
0.42138429323941606,0.4296875,16,0,0,
0.7593965462027917,0.6640625,16,0,0,
0.8171379332459909,0.6875,16,0,0,
0.4591729280756346,0.4375,16,0,0,
0.6090639445223368,0.6171875,16,0,0,
0.7015213452101583,0.671875,16,0,0,
0.03288590261300961,0.03125,16,0,0,
0.643888153313315,0.625,16,0,0,
0.7403745634218458,0.671875,16,0,0,
0.6046471207524869,0.6171875,16,0,0,
0.6652558628484887,0.6171875,16,0,0,
0.7201883510293783,0.6640625,16,0,0,
