[[0.66517139 1.06088987]]
[[0.72473115 1.06932954]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.5213240779714995,0.5390625,1,0,0,
0.7682230620001474,0.734375,1,0,0,
0.22256780667347875,1.0,2,0,1,
0.023718736336121093,1.0,2,0,1,
0.6089972533746422,0.6328125,1,0,0,
0.07383706519473432,1.0,2,0,1,
0.05231592045710265,1.0,2,0,1,
0.5525221101201421,0.484375,1,0,0,
0.7852222021373828,0.78125,1,0,0,
0.08922025184527993,1.0,2,0,1,
0.4360771614062384,0.4921875,1,0,0,
0.46212404103909865,0.4453125,1,0,0,
0.4156574144193321,1.0,2,0,1,
0.4212579989071096,1.0,2,0,1,
0.44709194475229397,1.0,2,0,1,
0.7447982229827775,0.7265625,1,0,0,
0.2163585506162149,1.0,2,0,1,
0.6902034110711254,0.6796875,1,0,0,
0.4504001038336152,1.0,2,0,1,
0.9698554680266113,0.9609375,1,0,0,
0.15455638916802517,1.0,2,0,1,
0.10835460784062079,1.0,2,0,1,
0.6988609870940047,0.7890625,1,0,0,
0.5075741067513485,0.59375,1,0,0,
0.27183571864743294,1.0,2,0,1,
0.9775172078039048,0.9921875,1,0,0,
0.9232048413203185,0.890625,1,0,0,
0.33266572667415784,1.0,2,0,1,
0.10619245151624446,1.0,2,0,1,
0.5258496097654884,0.484375,1,0,0,
0.9419950402178546,0.921875,1,0,0,
0.9860306751523262,1.0,1,0,1,
0.5139711855213235,0.5234375,1,0,0,
0.1848233928975821,1.0,2,0,1,
0.1613068804242982,1.0,2,0,1,
0.4927615160575437,0.5234375,1,0,0,
0.3362177870455334,1.0,2,0,1,
0.46649702560219297,1.0,2,0,1,
0.8182393965645555,0.8046875,1,0,0,
0.23307405383442925,1.0,2,0,1,
0.47901114078292106,0.4765625,1,0,0,
0.6829105529075506,0.671875,1,0,0,
0.24029453416272661,1.0,2,0,1,
0.5283447067055631,0.4921875,1,0,0,
0.43287395666226747,1.0,2,0,1,
0.15902080982830769,1.0,2,0,1,
0.38315521472399694,1.0,2,0,1,
0.8526739183169949,0.8125,1,0,0,
0.053552567566614195,1.0,2,0,1,
0.3049272458657516,1.0,2,0,1,
0.9890246280225652,0.9765625,1,0,0,
0.4859335953067251,0.5234375,1,0,0,
0.921908506881713,0.9375,1,0,0,
0.5477429563276189,0.6484375,1,0,0,
0.31525851905834557,1.0,2,0,1,
0.3387351681151288,1.0,2,0,1,
0.058553174115213436,1.0,2,0,1,
0.0834090935495817,1.0,2,0,1,
0.49779510606777677,0.4765625,1,0,0,
0.7666263514707049,0.7734375,1,0,0,
0.37599967549290503,1.0,2,0,1,
0.6658733701337083,0.6015625,1,0,0,
0.5742014349152356,0.59375,1,0,0,
0.5543948760006542,0.484375,1,0,0,
0.6380881256089317,0.6171875,1,0,0,
0.1320183515271428,1.0,2,0,1,
0.21024115576300362,1.0,2,0,1,
0.2482871496100485,1.0,2,0,1,
0.5590703735135145,0.5859375,1,0,0,
0.375177493091164,1.0,2,0,1,
0.9025616664242597,0.90625,1,0,0,
0.36549126884549143,1.0,2,0,1,
0.09223151760608328,1.0,2,0,1,
0.3312538607259692,1.0,2,0,1,
0.42718451187864637,1.0,2,0,1,
0.6460867373408622,0.625,1,0,0,
0.5250684733688012,0.5,1,0,0,
0.7498872225550625,0.78125,1,0,0,
0.6596500285525152,0.609375,1,0,0,
0.3106630670908177,1.0,2,0,1,
0.8806742057368001,0.859375,1,0,0,
0.9987951131663405,1.0,1,0,1,
0.5463971492530232,0.5234375,1,0,0,
0.5118914528900924,0.53125,1,0,0,
0.6014880413333086,0.640625,1,0,0,
0.335726425546072,1.0,2,0,1,
0.06051731341134525,1.0,2,0,1,
0.4349653377102777,0.4375,1,0,0,
0.5256162462026516,0.5390625,1,0,0,
0.7422122782770448,0.7265625,1,0,0,
0.24660614105618528,1.0,2,0,1,
0.6409891816907248,0.609375,1,0,0,
0.9800947167276018,0.9921875,1,0,0,
0.5144343881818182,0.546875,1,0,0,
0.700771415922457,0.7421875,1,0,0,
0.25494913287649446,1.0,2,0,1,
0.5359911656201838,0.5390625,1,0,0,
0.8313464256327194,0.796875,1,0,0,
0.5705660971475235,0.6328125,1,0,0,
0.11817668253920033,1.0,2,0,1,
0.8237750601299959,0.8046875,1,0,0,
0.3378766001570922,1.0,2,0,1,
0.43761321117262375,0.4453125,1,0,0,
0.96789254166085,0.96875,1,0,0,
0.5875026194726956,0.6875,1,0,0,
0.6268384662015931,0.59375,1,0,0,
0.19992261592945337,1.0,2,0,1,
0.1685563239983534,1.0,2,0,1,
0.5371245349576216,0.5625,1,0,0,
0.5811461579170055,0.6953125,1,0,0,
0.6037396628535043,0.6328125,1,0,0,
0.6059419759245521,0.6015625,1,0,0,
0.20530974099284904,1.0,2,0,1,
0.10741897594225225,1.0,2,0,1,
0.013735961689231302,1.0,2,0,1,
0.5721372449253154,0.640625,1,0,0,
0.9947060026809839,0.9921875,1,0,0,
0.11659069877523554,1.0,2,0,1,
0.5408266193280222,0.5390625,1,0,0,
0.5119750784192179,0.5078125,1,0,0,
0.7649730589532888,0.7890625,1,0,0,
0.21752537709422493,1.0,2,0,1,
0.33719507055698505,1.0,2,0,1,
0.4468266615103724,0.4453125,1,0,0,
0.947867283155672,0.953125,1,0,0,
0.3289113384199909,1.0,2,0,1,
0.4383383876116481,0.515625,1,0,0,
0.13205930532602184,1.0,2,0,1,
