[[0.77891156 0.22108844]]
[[6.61355134e-10 1.00000000e+00]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.26537367951396695,0.28125,16,0,0,
0.4946095623544221,0.4609375,16,0,0,
0.9970565726878523,0.0,16,1,0,
0.14246766784663611,0.1015625,16,0,0,
0.3786225944977971,0.328125,16,0,0,
0.21551239759930485,0.2109375,16,0,0,
0.5321152042516348,0.515625,16,0,0,
0.14024154490461138,0.140625,16,0,0,
0.8248953707446166,0.0,16,1,0,
0.8571492843377253,0.0,16,1,0,
0.42126763967363134,0.40625,16,0,0,
0.6532405847541187,0.6875,16,0,0,
0.5268045399913261,0.5,16,0,0,
0.9019412874134973,0.0,16,1,0,
0.10729056699760164,0.1015625,16,0,0,
0.028414166840576405,0.03125,16,0,0,
0.6209047293268913,0.59375,16,0,0,
0.8771037577213224,0.0,16,1,0,
0.05280891186129877,0.0703125,16,0,0,
0.599955418061248,0.609375,16,0,0,
0.17235171965223584,0.1640625,16,0,0,
0.38938993622891627,0.359375,16,0,0,
0.8272142470635306,0.0,16,1,0,
0.9102707802772709,0.0,16,1,0,
0.6971964798107353,0.6953125,16,0,0,
0.044042872251308984,0.0625,16,0,0,
0.3265282022297349,0.34375,16,0,0,
0.9751120738601702,0.0,16,1,0,
0.14256690206360112,0.15625,16,0,0,
0.3204256366079019,0.390625,16,0,0,
0.23551250756158937,0.1796875,16,0,0,
0.38246659978041075,0.4296875,16,0,0,
0.9963133981370801,0.0,16,1,0,
0.10436055635375008,0.125,16,0,0,
0.06625596966894909,0.0546875,16,0,0,
0.9338742771176978,0.0,16,1,0,
0.9837982533913175,0.0,16,1,0,
0.04348762859148936,0.0546875,16,0,0,
0.618461053295287,0.609375,16,0,0,
0.0899924955978535,0.0625,16,0,0,
0.31587272636372343,0.328125,16,0,0,
0.06185766770533141,0.0859375,16,0,0,
0.23714023540283558,0.265625,16,0,0,
0.6608812973957428,0.671875,16,0,0,
0.9668671422123343,0.0,16,1,0,
0.04760796598060957,0.046875,16,0,0,
0.9176614692113131,0.0,16,1,0,
0.5212777215641999,0.5234375,16,0,0,
0.8613397277144171,0.0,16,1,0,
0.6086044473615034,0.6015625,16,0,0,
0.7040319510671408,0.7109375,16,0,0,
0.11625077344086399,0.171875,16,0,0,
0.6196113447566444,0.6171875,16,0,0,
0.6670991414061405,0.6640625,16,0,0,
0.3434651816352896,0.375,16,0,0,
0.7651114808361074,0.0,16,1,0,
0.07883541068324373,0.15625,16,0,0,
0.3815286094921331,0.3828125,16,0,0,
0.10378970747651917,0.1328125,16,0,0,
0.28494204689980673,0.2734375,16,0,0,
0.5924887809559807,0.6484375,16,0,0,
0.904962186745245,0.0,16,1,0,
0.28005199498239153,0.2421875,16,0,0,
0.6819629671107992,0.75,16,0,0,
0.5710988448543431,0.546875,16,0,0,
0.11211193436605593,0.09375,16,0,0,
0.8546448664745515,0.0,16,1,0,
0.5205145004987438,0.5703125,16,0,0,
0.8226933715567116,0.0,16,1,0,
0.8947312015722173,0.0,16,1,0,
0.28278805287853126,0.15625,16,0,0,
0.2594680682105389,0.2265625,16,0,0,
0.432640816608278,0.46875,16,0,0,
0.6691179890363073,0.7109375,16,0,0,
0.8645882346067649,0.0,16,1,0,
0.347191175735451,0.3671875,16,0,0,
0.8578014293471652,0.0,16,1,0,
0.13758719888518178,0.171875,16,0,0,
0.5203641091027303,0.578125,16,0,0,
0.4091079502095196,0.390625,16,0,0,
0.4603566496816516,0.4765625,16,0,0,
0.015896997698764848,0.0078125,16,0,0,
0.7359477997540003,0.0,16,1,0,
0.5694855935769293,0.671875,16,0,0,
0.36436298215331053,0.3125,16,0,0,
0.3841749791790636,0.390625,16,0,0,
0.8546783592789129,0.0,16,1,0,
0.5760288775544039,0.5390625,16,0,0,
0.45084471281398797,0.453125,16,0,0,
0.18594390698188157,0.1328125,16,0,0,
0.344115392387232,0.453125,16,0,0,
0.19543433487179507,0.15625,16,0,0,
0.8927961438222198,0.0,16,1,0,
0.37224824491436226,0.3359375,16,0,0,
0.899061645943031,0.0,16,1,0,
0.6645691411728574,0.6875,16,0,0,
0.31654304199717254,0.3046875,16,0,0,
0.835750768943605,0.765625,16,0,0,
0.7339341311815679,0.7265625,16,0,0,
0.5269333053830481,0.5234375,16,0,0,
0.1306784093458233,0.125,16,0,0,
0.9499830200958777,0.0,16,1,0,
0.23034256019610655,0.203125,16,0,0,
0.5085646403528238,0.5546875,16,0,0,
0.5397117385652838,0.59375,16,0,0,
0.14472606244217678,0.125,16,0,0,
0.8237688971500764,0.0,16,1,0,
0.7414724339392427,0.0,16,1,0,
0.9001828818453805,0.0,16,1,0,
0.2460632539688108,0.2421875,16,0,0,
0.8428880589408365,0.0,16,1,0,
0.9659962266341738,0.0,16,1,0,
0.6780713468689901,0.7265625,16,0,0,
0.33484069639668435,0.3359375,16,0,0,
0.35256596770159243,0.2734375,16,0,0,
0.5892288479725365,0.640625,16,0,0,
0.21602973015324012,0.1640625,16,0,0,
0.07127077390158132,0.0703125,16,0,0,
0.3054001079399371,0.2890625,16,0,0,
0.8794194194926392,0.0,16,1,0,
0.36768527552368846,0.40625,16,0,0,
0.49203902461989246,0.5234375,16,0,0,
0.22382866039407523,0.1796875,16,0,0,
0.895188018437364,0.0,16,1,0,
0.18474850944428023,0.203125,16,0,0,
0.08593370743264162,0.109375,16,0,0,
0.4455591493209312,0.4609375,16,0,0,
0.8229291264321151,0.0,16,1,0,
