[[0.76530612 0.23469388]]
[[1.58270222e-12 1.00000000e+00]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.3596045515856713,0.359375,16,0,0,
0.17239110316687922,0.1328125,16,0,0,
0.10244110222976444,0.078125,16,0,0,
0.48075219766405275,0.515625,16,0,0,
0.6460455627008532,0.5859375,16,0,0,
0.5442761126442164,0.515625,16,0,0,
0.3741571339488303,0.375,16,0,0,
0.2160380066856451,0.171875,16,0,0,
0.6154457862900756,0.5625,16,0,0,
0.7455329196578558,0.5703125,16,0,0,
0.5436169327825925,0.578125,16,0,0,
0.38603341274035186,0.3515625,16,0,0,
0.5260620368673359,0.5703125,16,0,0,
0.19742140300649358,0.171875,16,0,0,
0.4736456873212208,0.46875,16,0,0,
0.6833299362772186,0.59375,16,0,0,
0.2610605723520093,0.2734375,16,0,0,
0.8442675144679902,0.578125,16,0,0,
0.5413049888739114,0.578125,16,0,0,
0.25912428970484624,0.296875,16,0,0,
0.18444152801220204,0.140625,16,0,0,
0.5047654918914739,0.5078125,16,0,0,
0.5640926656675332,0.5859375,16,0,0,
0.318035164184857,0.3359375,16,0,0,
0.0009972632190822228,0.0,16,1,0,
0.4649480854408068,0.5625,16,0,0,
0.8612214798345177,0.5078125,16,0,0,
0.4072643366935391,0.4765625,16,0,0,
0.48306175180159683,0.4765625,16,0,0,
0.48042880424196566,0.4453125,16,0,0,
0.025662434899246467,0.0234375,16,0,0,
0.7693376289811402,0.5625,16,0,0,
0.07341286811459002,0.0859375,16,0,0,
0.7283760690772553,0.578125,16,0,0,
0.5697669330962716,0.5625,16,0,0,
0.8285904220843534,0.484375,16,0,0,
0.9357560018973984,0.3046875,16,0,0,
0.13957446347861358,0.171875,16,0,0,
0.09050398989938524,0.0859375,16,0,0,
0.4853951614517866,0.484375,16,0,0,
0.1730805133981541,0.140625,16,0,0,
0.9696296543704053,0.28125,16,0,0,
0.814275605826554,0.5390625,16,0,0,
0.3646709425389134,0.359375,16,0,0,
0.3735886847722607,0.390625,16,0,0,
0.5253886748515865,0.5,16,0,0,
0.3433299130368793,0.4140625,16,0,0,
0.6852916905722891,0.5703125,16,0,0,
0.20510135649128636,0.1796875,16,0,0,
0.5584867027077126,0.5078125,16,0,0,
