[[0.71088435 0.28911565]]
[[1.05718249e-09 9.99999999e-01]]

Initial_Hawk_Frequency,Final_Hawk_Frequency,Evolution_Rounds,Hawk_Extincts,Dove_Extincts,
0.23786315220305776,0.2265625,16,0,0,
0.14155976797552605,0.1328125,16,0,0,
0.3856978482818636,0.4375,16,0,0,
0.6152904947882915,0.5390625,16,0,0,
0.49155185041414884,0.453125,16,0,0,
0.2413238023948383,0.2109375,16,0,0,
0.5091902923080702,0.46875,16,0,0,
0.8030934915173954,0.5078125,16,0,0,
0.0909591395346967,0.0703125,16,0,0,
0.39244267803915045,0.4453125,16,0,0,
0.08336472523871352,0.125,16,0,0,
0.09697771554170764,0.109375,16,0,0,
0.4989078017730375,0.4921875,16,0,0,
0.5033960281354983,0.4453125,16,0,0,
0.45480247967254595,0.4296875,16,0,0,
0.05686280225237572,0.0078125,16,0,0,
0.7298340831695777,0.5546875,16,0,0,
0.7040020944187713,0.46875,16,0,0,
0.7408783811757008,0.515625,16,0,0,
0.7593112475740296,0.484375,16,0,0,
0.09154775214088617,0.0859375,16,0,0,
0.5021687009338704,0.515625,16,0,0,
0.4499676359584627,0.4921875,16,0,0,
0.7981705614140728,0.28125,16,0,0,
0.6563851871744816,0.5234375,16,0,0,
0.6584174511045248,0.53125,16,0,0,
0.43130168088347487,0.3984375,16,0,0,
0.5843765148574782,0.515625,16,0,0,
0.13718815571095366,0.1015625,16,0,0,
0.2658080515473509,0.265625,16,0,0,
0.2512048444181231,0.234375,16,0,0,
0.062349138042167795,0.0703125,16,0,0,
0.2141430821085314,0.1796875,16,0,0,
0.6962040292044401,0.5234375,16,0,0,
0.12441885296952226,0.1640625,16,0,0,
0.6369208712303205,0.53125,16,0,0,
0.6181378695558248,0.5390625,16,0,0,
0.6278512787676344,0.5390625,16,0,0,
0.9296960094685925,0.2578125,16,0,0,
0.7882947047993925,0.421875,16,0,0,
0.7725136923291099,0.515625,16,0,0,
0.061547524470668025,0.0625,16,0,0,
0.18335294757321896,0.2265625,16,0,0,
0.5857284093701534,0.53125,16,0,0,
0.49479974506625835,0.4140625,16,0,0,
0.9688870397797246,0.0,16,1,0,
0.7512168033521255,0.484375,16,0,0,
0.18872471311682326,0.140625,16,0,0,
0.2573090391643714,0.3046875,16,0,0,
0.5459530353241245,0.484375,16,0,0,
0.4966974439345554,0.5234375,16,0,0,
0.6111464760947536,0.5546875,16,0,0,
0.4496166742049209,0.40625,16,0,0,
0.014849967194726976,0.0078125,16,0,0,
0.2865749185647207,0.296875,16,0,0,
0.8583286558924017,0.3046875,16,0,0,
0.5701627224331763,0.53125,16,0,0,
0.9840291253157896,0.0,16,1,0,
0.11240781126553212,0.140625,16,0,0,
0.3122847594077872,0.25,16,0,0,
0.30352795715939096,0.390625,16,0,0,
0.2613978899311312,0.28125,16,0,0,
0.9887075382618905,1.0,1,0,1,
0.23055929351275073,0.15625,16,0,0,
0.5484679692842263,0.5,16,0,0,
0.9459147162805271,0.1328125,16,0,0,
0.08906478614574886,0.1171875,16,0,0,
0.7684123544075305,0.5390625,16,0,0,
0.4878424034548685,0.453125,16,0,0,
0.9321399822502615,0.25,16,0,0,
0.16615510937043132,0.1796875,16,0,0,
0.19887570531196952,0.234375,16,0,0,
0.9998409906138589,1.0,1,0,1,
0.07229230587979074,0.0703125,16,0,0,
0.04823045239317181,0.0625,16,0,0,
0.7626635587291792,0.4140625,16,0,0,
0.08351750999260421,0.125,16,0,0,
0.009485403672033432,0.015625,16,0,0,
0.40532926789031,0.3984375,16,0,0,
0.17205826992738893,0.1796875,16,0,0,
0.6344661028489345,0.5234375,16,0,0,
0.23228302355879815,0.2734375,16,0,0,
0.9349813511693872,0.0,16,1,0,
0.9840229291389813,0.4140625,16,0,0,
0.03340535502716324,0.0390625,16,0,0,
0.7699501858453851,0.46875,16,0,0,
0.22844372948175384,0.2109375,16,0,0,
0.775133566685879,0.328125,16,0,0,
0.9778881422049577,0.4140625,16,0,0,
0.5645478699075138,0.546875,16,0,0,
0.8348582702106483,0.3671875,16,0,0,
0.08560418170766382,0.0703125,16,0,0,
0.6772711725480254,0.53125,16,0,0,
0.7499032301264431,0.53125,16,0,0,
0.2956231544943887,0.3203125,16,0,0,
0.4285124049419373,0.4375,16,0,0,
0.7697834183799065,0.46875,16,0,0,
0.6073528399582556,0.546875,16,0,0,
0.475922682779243,0.4921875,16,0,0,
0.5856028441870641,0.4921875,16,0,0,
0.9818430707262821,0.0,16,1,0,
0.9408926817980218,0.0859375,16,0,0,
0.1282179346400668,0.1015625,16,0,0,
0.6514538445915388,0.5234375,16,0,0,
0.6387350214825248,0.5546875,16,0,0,
0.01383039941550579,0.0078125,16,0,0,
0.06890164505565988,0.0703125,16,0,0,
0.8379380397979127,0.25,16,0,0,
0.6684941583030916,0.5234375,16,0,0,
0.8852312627644284,0.0,16,1,0,
0.7994605267075685,0.1875,16,0,0,
0.2496915780402722,0.203125,16,0,0,
0.7444100823923768,0.53125,16,0,0,
0.05152185216674632,0.03125,16,0,0,
0.04948578164180828,0.0390625,16,0,0,
0.6366862299060093,0.515625,16,0,0,
0.3093199763646808,0.3046875,16,0,0,
0.4502422554762828,0.3671875,16,0,0,
0.9235551806783577,0.2265625,16,0,0,
0.25382747034965036,0.1875,16,0,0,
0.8191176370846742,0.328125,16,0,0,
0.8239497027810566,0.1953125,16,0,0,
0.15159799775116034,0.1484375,16,0,0,
0.5536366521177634,0.53125,16,0,0,
0.1298364219580017,0.1484375,16,0,0,
0.5795213093529339,0.5390625,16,0,0,
0.146489487919784,0.1953125,16,0,0,
0.8199751851223914,0.3828125,16,0,0,
